epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6365840435028076;0.6665065288543701;0.6679625511169434;0.5216000080108643;0.6827539205551147;0.6935146450996399
1;0.6801919937133789;0.6438903212547302;0.6444958448410034;0.590399980545044;0.6634001731872559;0.6805660128593445
2;0.7133280038833618;0.6327571868896484;0.6297863125801086;0.6527999639511108;0.650334894657135;0.6695088148117065
3;0.7318400144577026;0.616101861000061;0.6182695627212524;0.651199996471405;0.6421854496002197;0.6598522663116455
4;0.7388800382614136;0.6082935333251953;0.6098272204399109;0.651199996471405;0.641022801399231;0.6606665849685669
5;0.7409119606018066;0.6057081818580627;0.604972243309021;0.6480000019073486;0.6398841142654419;0.6580219864845276
6;0.7445600032806396;0.5992777347564697;0.6015515923500061;0.6431999802589417;0.6495252847671509;0.6646767258644104
7;0.7559200525283813;0.5923184156417847;0.5933897495269775;0.656000018119812;0.6397424936294556;0.6510729789733887
8;0.7631040215492249;0.5866896510124207;0.5893679857254028;0.6543999910354614;0.6543571352958679;0.6642692685127258
9;0.7723680734634399;0.5802685022354126;0.5783320069313049;0.656000018119812;0.6536583304405212;0.6650071144104004
10;0.7860959768295288;0.5684194564819336;0.5667378902435303;0.6367999911308289;0.687804102897644;0.7059802412986755
11;0.7988719940185547;0.54715496301651;0.5506967306137085;0.6583999395370483;0.7069370746612549;0.7036808729171753
12;0.8128079771995544;0.5486812591552734;0.5475757718086243;0.6559999585151672;0.7143133282661438;0.7136386036872864
13;0.8183600306510925;0.5328336358070374;0.534225583076477;0.6607999801635742;0.6853637099266052;0.693239152431488
14;0.8198480010032654;0.5259851813316345;0.5276952385902405;0.6672000288963318;0.7108708620071411;0.7177350521087646
15;0.8231759667396545;0.5245012044906616;0.5273511409759521;0.6447999477386475;0.7097877264022827;0.720034658908844
16;0.8256960511207581;0.5222299695014954;0.5187891721725464;0.6624000072479248;0.7197011709213257;0.7275950908660889
17;0.8345600366592407;0.5095759034156799;0.510208249092102;0.6632000207901001;0.7121182084083557;0.7251304388046265
18;0.8334239721298218;0.5093681812286377;0.513384997844696;0.6624000072479248;0.7087980508804321;0.7213691473007202
19;0.8330479860305786;0.5118714570999146;0.5078715682029724;0.6480000019073486;0.7163670659065247;0.7317197322845459
20;0.841200053691864;0.5071185827255249;0.5026907324790955;0.6687999963760376;0.7164778709411621;0.7240902781486511
21;0.832863986492157;0.5171313881874084;0.511103630065918;0.6575999855995178;0.714555025100708;0.7298415303230286
22;0.8406080007553101;0.5012714862823486;0.5037289261817932;0.6687999963760376;0.6972196102142334;0.7043861150741577
23;0.8371280431747437;0.49688389897346497;0.5022199749946594;0.6496000289916992;0.7193371653556824;0.7368027567863464
24;0.8419280052185059;0.49467408657073975;0.4966617524623871;0.6496000289916992;0.7274900078773499;0.7380560040473938
25;0.8491600155830383;0.48573336005210876;0.4895933270454407;0.656000018119812;0.732750415802002;0.7471166849136353
26;0.8477920293807983;0.4841398298740387;0.48657891154289246;0.6383999586105347;0.7252649068832397;0.7492242455482483
27;0.8528800010681152;0.47845518589019775;0.48152461647987366;0.6480000019073486;0.7462656497955322;0.7612760066986084
28;0.8519520163536072;0.4843282699584961;0.48187071084976196;0.644800066947937;0.747634768486023;0.7691877484321594
29;0.856552004814148;0.4750547409057617;0.4767075181007385;0.6480000019073486;0.7336210012435913;0.7532272934913635
