epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.625391960144043;0.6750056743621826;0.672904372215271;0.7120000123977661;0.6474741697311401;0.6459981799125671
1;0.6788959503173828;0.656347930431366;0.6561709046363831;0.7167999744415283;0.6410411596298218;0.6372230052947998
2;0.7096080183982849;0.6458214521408081;0.6461833119392395;0.7568000555038452;0.6239403486251831;0.6183003187179565
3;0.7146239876747131;0.6383461952209473;0.63874751329422;0.8064000010490417;0.6136187314987183;0.6052120327949524
4;0.7228800058364868;0.6302952766418457;0.6313928365707397;0.8176000118255615;0.5987684726715088;0.5889923572540283
5;0.7209759950637817;0.6264418959617615;0.6264278888702393;0.8143999576568604;0.590678870677948;0.579623818397522
6;0.7330160140991211;0.6194568872451782;0.6180844306945801;0.8264000415802002;0.5828479528427124;0.5694959759712219
7;0.7391359806060791;0.611710786819458;0.6116347908973694;0.8303999900817871;0.5776933431625366;0.5641552209854126
8;0.747223973274231;0.6032969355583191;0.606288492679596;0.8384000062942505;0.5710158348083496;0.5564788579940796
9;0.7563120126724243;0.5974045991897583;0.6017040610313416;0.8511999249458313;0.5621628761291504;0.5471782088279724
10;0.7641280889511108;0.6043632626533508;0.5989827513694763;0.8575999736785889;0.5409460067749023;0.5284579396247864
11;0.7783999443054199;0.5849364995956421;0.5839359164237976;0.8672000169754028;0.5283002853393555;0.5157497525215149
12;0.7838640213012695;0.5794573426246643;0.5781825184822083;0.8783999681472778;0.5143437385559082;0.5021926760673523
13;0.7851040363311768;0.5734604597091675;0.5738400220870972;0.8896000385284424;0.4682645797729492;0.4637516140937805
14;0.803056001663208;0.5564878582954407;0.5587171316146851;0.8799999952316284;0.48560142517089844;0.47882118821144104
15;0.7803599834442139;0.569965124130249;0.5684769153594971;0.8960000276565552;0.46938949823379517;0.46200916171073914
16;0.7961840033531189;0.5546175241470337;0.5550989508628845;0.8847999572753906;0.44074273109436035;0.43740713596343994
17;0.7595919966697693;0.5817158222198486;0.5846138596534729;0.8655999898910522;0.4957118034362793;0.4834074378013611
18;0.8254479765892029;0.5343081951141357;0.5339833498001099;0.876800000667572;0.4823429584503174;0.47652098536491394
19;0.8273680210113525;0.5257682204246521;0.5248714685440063;0.9104000329971313;0.43299248814582825;0.4274798333644867
20;0.826088011264801;0.5155217051506042;0.5142423510551453;0.902400016784668;0.43015584349632263;0.42638012766838074
21;0.8285839557647705;0.5228563547134399;0.5196667909622192;0.9007999897003174;0.444688081741333;0.43477723002433777
22;0.8388239741325378;0.5066850781440735;0.5037669539451599;0.8960000276565552;0.409986674785614;0.4061717987060547
23;0.8396480083465576;0.4997943043708801;0.49960100650787354;0.9040000438690186;0.41878050565719604;0.40739700198173523
24;0.8404240012168884;0.5011349320411682;0.4972584545612335;0.897599995136261;0.4236571788787842;0.41386327147483826
25;0.8402239680290222;0.5010153651237488;0.497866690158844;0.902400016784668;0.41791123151779175;0.40425270795822144
26;0.8450000286102295;0.49489840865135193;0.4950149357318878;0.8960000276565552;0.43736526370048523;0.42327454686164856
27;0.8531039953231812;0.4855768084526062;0.48222848773002625;0.8959999680519104;0.41496989130973816;0.40489593148231506
28;0.8510079383850098;0.478972852230072;0.4804933965206146;0.9023999571800232;0.41340500116348267;0.40539008378982544
29;0.8583199977874756;0.474555104970932;0.47369641065597534;0.8976000547409058;0.4067703187465668;0.39432427287101746
