epoch;auc;categorical_crossentropy;loss;val_auc;val_categorical_crossentropy;val_loss
0;0.6176000237464905;0.6731452941894531;0.6737431883811951;0.7759999632835388;0.6146471500396729;0.6136467456817627
1;0.6637279987335205;0.6533575057983398;0.6547885537147522;0.8048000335693359;0.5875458717346191;0.5836071968078613
2;0.6921679973602295;0.6454509496688843;0.6432746648788452;0.8192000389099121;0.5558923482894897;0.553378164768219
3;0.7105200290679932;0.6350820064544678;0.6332123279571533;0.8592000007629395;0.5411007404327393;0.5355979800224304
4;0.7157599925994873;0.6271254420280457;0.6269446015357971;0.8640000224113464;0.5258504152297974;0.5192241072654724
5;0.7232720255851746;0.6182929873466492;0.6194566488265991;0.8544000387191772;0.5181245803833008;0.5101253986358643
6;0.727295994758606;0.61296546459198;0.6131090521812439;0.8480000495910645;0.5165882706642151;0.5069651007652283
7;0.7346240282058716;0.6104881763458252;0.6072514653205872;0.8479999899864197;0.517505407333374;0.5054125785827637
8;0.7481920123100281;0.5972084403038025;0.5987287163734436;0.8352000713348389;0.5266388058662415;0.5119042992591858
9;0.7585119605064392;0.5907058715820312;0.5921435356140137;0.7871999740600586;0.5604918003082275;0.5367944240570068
10;0.7751920223236084;0.5854171514511108;0.5806939601898193;0.7871999740600586;0.5583099126815796;0.5338887572288513
11;0.7823200225830078;0.5765065550804138;0.5735793709754944;0.7904000282287598;0.5641998648643494;0.5370996594429016
12;0.7792479991912842;0.5701857209205627;0.5687184929847717;0.8143999576568604;0.5316153764724731;0.5136533975601196
13;0.7769680023193359;0.574341356754303;0.5714166164398193;0.7983999848365784;0.55069899559021;0.5266401767730713
14;0.7822319865226746;0.5688655376434326;0.5697250962257385;0.8080000281333923;0.5568919777870178;0.5299033522605896
15;0.7834479808807373;0.5656129121780396;0.5651573538780212;0.8367999792098999;0.522590696811676;0.5043059587478638
16;0.7889119982719421;0.5633522868156433;0.5603929162025452;0.8039999604225159;0.5709683895111084;0.5388903617858887
17;0.8027999997138977;0.5435863137245178;0.5455906987190247;0.8416000604629517;0.5189083218574524;0.49847549200057983
18;0.8070719838142395;0.5400719046592712;0.5418276786804199;0.8392000198364258;0.5315302014350891;0.5074866414070129
19;0.8072879910469055;0.5388405919075012;0.5367409586906433;0.8336000442504883;0.5407720804214478;0.5141257643699646
20;0.8098639845848083;0.5347053408622742;0.535288393497467;0.8528000116348267;0.5208272337913513;0.4980465769767761
21;0.8089439868927002;0.5344486236572266;0.533146858215332;0.8495999574661255;0.5211255550384521;0.49716323614120483
22;0.813368022441864;0.5290006399154663;0.5301497578620911;0.8623999953269958;0.49706047773361206;0.4749780297279358
23;0.8126159906387329;0.5255670547485352;0.530169665813446;0.86080002784729;0.49516573548316956;0.4755144417285919
24;0.8125360012054443;0.5341078042984009;0.5303376913070679;0.8495999574661255;0.516986072063446;0.4910857379436493
25;0.8190240263938904;0.522010862827301;0.5268441438674927;0.8768000602722168;0.4495110809803009;0.43668025732040405
26;0.8260560035705566;0.5145371556282043;0.5164722800254822;0.8624000549316406;0.5117681622505188;0.48559775948524475
27;0.8192000389099121;0.5235363245010376;0.5225969552993774;0.8672000169754028;0.4800455570220947;0.45939064025878906
28;0.8285119533538818;0.5143672227859497;0.511329710483551;0.848800003528595;0.5015496015548706;0.4778229594230652
29;0.8319199681282043;0.5068196654319763;0.5080113410949707;0.865600049495697;0.48020291328430176;0.46060287952423096
